number,ortho,mean
1069,cookimshaw,0.251046757
1402,eachped,0.251904642
2710,jubar,0.253286892
4126,pauxcheck,0.254486406
3880,ormat,0.255236321
3144,marzia,0.255590778
3131,manpslay,0.256226833
2413,ibrew,0.256481259
1540,elveos,0.256749803
5089,taza,0.2570761
4790,shipia,0.257630805
2922,lesoms,0.258451357
2037,gago,0.258512372
2715,juddet,0.258867364
4585,roudnt,0.259035456
1882,fibi,0.259218812
333,arthre,0.259494989
1191,dappymirch,0.259601133
1239,derbuffer,0.259622944
2817,knowbap,0.260199108
4459,raphne,0.260542732
6097,zoomyth,0.260700508
4532,riona,0.261073307
5132,thanituous,0.261558454
5328,torsiomium,0.262613627
1795,eyands,0.262878622
2721,judgil,0.26337213
3030,loudio,0.26375237
5373,tucco,0.264019437
5830,wagglaws,0.265561156
490,avul,0.266588534
4729,shambrud,0.268058203
554,bago,0.268069519
686,boisto,0.269041352
1979,founsaw,0.270210268
5691,vermesh,0.271781672
897,chaptia,0.272234754
4166,perdypian,0.272561454
1456,ecous,0.27265894
3133,maphs,0.273091643
3844,ordealogia,0.273488414
1763,etual,0.274016524
1791,exish,0.274020257
5864,wavo,0.274920142
965,chinga,0.27526288
1725,esert,0.275407221
5406,twenoids,0.27654141
1399,eachensong,0.276565382
1729,esorb,0.277212292
3382,narser,0.278485617
3298,mospian,0.279395242
4417,pystam,0.279747033
2488,indusel,0.281175771
2290,hallob,0.281824637
951,chewsod,0.283155467
2551,isly,0.283744038
1418,easteat,0.283772142
3148,masong,0.284838857
1972,forwanood,0.285280189
4739,sharpong,0.285312435
99,agong,0.285555093
1953,footig,0.287340301
6005,yesclam,0.288508523
5307,toem,0.288542492
4745,shavid,0.29038956
241,apum,0.290485625
4688,scautia,0.290888533
2885,lasyc,0.291728876
5922,woldspor,0.291973417
2389,hurmuch,0.293162316
4877,smeariad,0.294743764
972,chiserleak,0.295887511
4194,phago,0.296369966
4088,paga,0.296972168
3624,oddlyrial,0.298457528
807,cafia,0.299457388
3788,opap,0.301703066
2745,kaday,0.30170706
2253,gurgerbath,0.302595819
3174,mencharl,0.302920177
5606,utoll,0.306176642
4634,ruxia,0.306712761
1558,emods,0.30692529
3585,obro,0.307272701
1299,donfer,0.308001015
1145,curmulla,0.308710376
3956,ossfever,0.308957921
2352,hersoma,0.309884053
4800,shrewsium,0.310100946
3834,orchalloy,0.310261642
4254,pithio,0.310659538
5123,tetlads,0.311085418
4737,shardi,0.311386467
416,atosh,0.311599915
1206,dasmogy,0.311985566
4670,sashmer,0.312132252
3171,meloffing,0.312306375
5345,towadmium,0.314046393
5658,vatus,0.315127274
5087,tavly,0.316553319
2200,gorod,0.316888032
5712,videony,0.317355327
3377,nariumum,0.318134247
3010,lookituous,0.318582579
1070,cookivert,0.319014415
4071,owsparing,0.31975022
43,adawl,0.319952927
4570,rookrium,0.320006345
687,boistuff,0.320241831
3342,muti,0.320394923
1385,dwebb,0.321413754
5363,trof,0.322206417
1446,ecady,0.322279542
3239,modgem,0.322329786
34,acopteor,0.322478092
3210,milvo,0.322909533
345,artiarc,0.323070783
5701,vertur,0.323482531
6103,zumis,0.323731982
4568,roofo,0.324190885
798,cacia,0.324574531
3803,oprouch,0.324585445
4494,recia,0.325160653
2109,gerush,0.325539674
930,chedditual,0.325646253
909,charmop,0.327213433
3517,nowsty,0.32727879
5116,teroit,0.328144323
5827,wadia,0.328331378
1406,eagout,0.328530884
4738,shardig,0.328542147
5499,unky,0.330060073
594,beadormy,0.33114195
3076,lunnual,0.331702959
4216,phetinger,0.332151093
66,adug,0.332383941
6101,zuki,0.333089998
2440,idort,0.333115663
5678,vemier,0.333190548
1849,feaso,0.333451857
2886,latul,0.333496265
3531,nulfed,0.333533517
304,armacebo,0.334220737
4862,slickedds,0.334282605
3278,morbi,0.334414603
3087,lurnad,0.335393046
5588,usker,0.336692252
58,adobro,0.337369787
1677,erkoff,0.33750076
562,baln,0.338066668
5120,tertiacoit,0.338804937
2568,ithernium,0.339409038
3193,metymoph,0.339471432
4460,rappea,0.34181974
786,bursput,0.342078585
2632,jaunium,0.344227567
5698,verteor,0.34459597
5640,vareath,0.34477553
3571,obia,0.345565552
1691,ernum,0.345884854
5147,themner,0.347097187
777,bunnithium,0.349417207
3511,noundel,0.349772506
4565,romadar,0.349793121
3190,metlo,0.349978753
3159,meagout,0.350515539
915,chasmom,0.350942811
5433,uddermeager,0.351091177
4232,phytover,0.352249228
4428,queuth,0.352985212
3302,mothi,0.353138234
624,bianish,0.35320044
463,authenth,0.353847364
697,boobath,0.353997485
1454,eckshaw,0.354247029
4078,oystersk,0.355342971
4432,quirlyard,0.355453475
2538,irong,0.355648294
293,argong,0.358808311
1039,clian,0.359191292
1719,erzo,0.359257926
3874,orgil,0.361146698
4466,rashmium,0.361780307
2022,funth,0.36206862
605,begmeth,0.362745752
1908,flathrog,0.363303044
713,borbergoob,0.364580888
610,belio,0.36463862
4379,pulmiuma,0.366730519
1465,eddetooth,0.367043883
4095,paluous,0.368002543
4363,psinian,0.368303683
5148,themooth,0.368933475
4179,perquash,0.369117561
4927,sonurs,0.369171141
287,argeroy,0.369740791
4834,siloth,0.370448408
1115,criva,0.371436152
3491,nookink,0.372024396
5250,thustay,0.372226612
5996,yellov,0.372833445
1658,ergems,0.372973876
507,ayerleaf,0.373386779
2599,jabream,0.374442695
4446,rallong,0.37452441
2325,heatedirth,0.375449521
2306,haroun,0.375581743
641,bionout,0.376342274
2606,jactish,0.377954086
1565,empuzzer,0.378417503
4094,palpha,0.378801468
1298,dolsher,0.379925124
1160,cyglia,0.380215655
4387,punth,0.382148092
2981,lodun,0.382703951
1110,craray,0.384651736
1905,fivy,0.384893304
5428,uckshaw,0.385444832
1054,coilitler,0.386227155
2504,innoit,0.386600385
4106,parearer,0.3870392
2704,joustay,0.38714267
6076,zishy,0.387757659
3705,oistars,0.388110243
3593,obver,0.389630104
2099,gemisher,0.389756944
22,achany,0.390092474
3294,mortark,0.390250476
4130,pazoo,0.391351803
1670,erith,0.391717464
4950,soyan,0.391969123
4001,ouforth,0.392832652
5347,toweruger,0.393102059
2905,leba,0.393635066
905,chargerloit,0.394667323
4785,shinnual,0.396543117
2986,logmy,0.397196438
5264,thwamph,0.398432793
2318,hauberth,0.398746239
3411,nenta,0.400100996
876,cetort,0.400315344
5349,townsiph,0.400529958
3091,lurywash,0.401529021
3348,nabbell,0.401586117
5101,tenpa,0.401686878
5227,throue,0.402218584
1879,fiam,0.403238874
3940,oset,0.403412099
2652,jennickshaw,0.403427701
757,braffia,0.407011148
113,aldelaw,0.409374207
142,almias,0.410455596
3586,obroil,0.41198683
5913,wirsus,0.412034352
3157,mclawy,0.412196111
4397,pusbian,0.412342633
5401,twan,0.414197085
1383,dwat,0.414749525
4728,shamaws,0.414900531
3688,oinkshawls,0.415026731
2859,laftis,0.415174208
4544,rodow,0.41526576
5105,tepa,0.415436435
3957,ossim,0.415750676
3963,otard,0.416242427
1125,cuckoopia,0.416934915
2485,incrays,0.417958336
323,arsips,0.418177787
3781,oomphery,0.419166485
3252,moisto,0.419743869
2424,icial,0.419885613
3693,ointeria,0.419921956
5779,vorcerfowl,0.42058931
4932,sophe,0.421047886
2059,gariater,0.421634228
2136,glacharter,0.422765404
4423,queeview,0.424195808
1417,eastach,0.424291743
4907,sockya,0.424328129
727,bothemood,0.424727015
5543,urbermium,0.427678257
5197,thirdiff,0.427933665
1842,fatigown,0.428189797
517,aymessium,0.428904685
4911,sodow,0.430751973
2018,fulm,0.430987886
1294,doilysium,0.431050249
9,abro,0.432032481
6079,zodecor,0.432287296
4097,papoth,0.432703133
5508,unsop,0.432797389
2549,isinger,0.432884261
2925,letsooth,0.433100499
2615,jamfig,0.433653007
189,angstoil,0.43425623
6043,zalish,0.43439194
5154,thenribs,0.43504522
4561,roleach,0.435180421
2053,gareath,0.435610746
3813,orays,0.437265658
4929,sookick,0.437362398
4614,ruicer,0.437663542
1249,despush,0.438597805
388,asymmessy,0.4387356
4904,sociam,0.439111828
2953,liumanoia,0.441046321
4478,rawnium,0.442016614
2337,hemsoms,0.443174702
1692,eroca,0.444166404
1041,clium,0.444870567
4935,sordonoun,0.445210852
5693,veroyer,0.446161917
83,aftisual,0.446430522
4954,spalat,0.447857076
4833,sicial,0.448640972
3562,obadus,0.448717919
4180,perspuss,0.449241463
1698,erplush,0.449358915
1277,doboth,0.450100937
5208,thithy,0.451880903
2766,kemier,0.451980741
608,bejoll,0.452027101
2376,hithmeter,0.452398761
5212,thraf,0.453845799
3289,mornilid,0.45423567
1935,fogas,0.454265411
5299,tivort,0.454433827
4186,petlosh,0.455116672
632,bictia,0.455323512
1781,evolucia,0.455347119
5674,velli,0.456168562
3538,nunsunch,0.456769584
2484,incksaw,0.457247224
5129,thanfer,0.457794058
342,arthrucia,0.458673521
6075,zircot,0.458682843
2634,jawniggy,0.458736194
4352,pridea,0.459583123
3863,orgabath,0.459789831
192,angut,0.460951968
4679,sauspry,0.46154908
2240,gulbuous,0.461913195
3312,mousert,0.462666697
1052,coheriod,0.464867569
5253,thustoop,0.464968206
3430,neum,0.465539225
2058,gariat,0.465725877
5983,yarndows,0.465830907
2993,loistertia,0.466994883
2121,girad,0.468127085
2096,gelm,0.468704266
847,cedicia,0.468948279
5295,tiomitium,0.469052939
3280,mordalong,0.469464038
4134,peby,0.469915985
4897,snumph,0.470076113
1512,ejoin,0.470859362
5734,viti,0.471298142
3304,motow,0.472056713
4606,ruchels,0.472109342
1544,embarseng,0.472501566
2140,glashew,0.472867241
4035,outims,0.47308237
4628,rushaser,0.474170224
2797,kituous,0.474339418
1470,edio,0.476270437
4302,poovy,0.476352143
3007,lookaparm,0.476731176
3778,onthian,0.477668599
1154,cutlowd,0.477853729
3368,naptiums,0.477967388
5821,wacha,0.478928537
1951,fooluum,0.479308555
5161,theost,0.479658572
2161,goilifter,0.480171766
1181,damph,0.481141389
5193,thirdark,0.481619958
4372,pucell,0.481621394
4403,putnig,0.481820773
4734,shapamorph,0.482109146
2065,garocky,0.482712194
5822,wachafter,0.485245545
5393,tuti,0.486060282
4894,snoun,0.486436172
3419,neriot,0.486502878
1387,dwellunner,0.487190672
2492,ingoon,0.488107461
3336,murphal,0.488321952
3313,mousesish,0.490593419
53,adjungst,0.490885072
3022,lornea,0.491404882
4381,pulrum,0.493236586
4863,slival,0.493590695
1822,fankfoil,0.493845005
4077,oyless,0.493915936
3962,otacy,0.493949824
2194,goosket,0.494153496
845,cecky,0.494487994
4421,quawd,0.495178563
111,alarial,0.495197403
2815,knotsooth,0.495518076
2497,ingut,0.495681496
1131,cultodger,0.496616101
5880,weploy,0.497527297
1877,fiad,0.497564936
4282,podow,0.497970413
3334,murmi,0.498744464
696,bonith,0.500079943
708,boomash,0.500155399
1739,estrowl,0.50024796
3425,neser,0.500477141
5325,tormemnia,0.501327214
2722,judoseph,0.501892209
449,auphid,0.502067781
5513,uphenish,0.502575761
754,boycen,0.503990527
925,cheatig,0.507347059
801,cadaw,0.508466627
5190,thirdaft,0.509160255
5520,upploid,0.509597735
2578,ivion,0.510397926
3883,ormesh,0.511326269
3365,napacer,0.511336373
4613,rugoon,0.512808573
1400,eacheroid,0.512951057
4671,satia,0.513293664
2436,ididual,0.513857669
4375,puddi,0.514215134
3027,lotboop,0.514271313
1552,emira,0.514489817
2687,jonjoy,0.51475381
4731,shamph,0.515166748
1035,cleag,0.515278061
1555,emmock,0.515628018
3149,maspouch,0.515906696
5138,thanseak,0.51650569
4999,ssword,0.51752713
6100,zuco,0.517565319
3731,ollard,0.519003316
2541,irqueous,0.519195606
1857,felusher,0.519201744
2340,heplark,0.519397394
2349,herperfowl,0.519527395
5034,sulph,0.520028587
1411,eapot,0.521933782
1743,etart,0.522326983
2076,gatria,0.523756848
4385,pumulch,0.524980399
5663,vaune,0.526004275
391,aterflay,0.527837918
2978,loddemium,0.529287521
4222,phispath,0.529333456
1482,eduptual,0.530082305
5319,toogyheat,0.530483072
4973,spib,0.531088748
3513,nousse,0.531467559
3168,medaroud,0.532060034
274,ardonrich,0.533704852
4594,rowit,0.534317704
982,chuckyoga,0.534639644
5240,thudderor,0.534873996
3971,othenthian,0.534973063
601,becksheaf,0.535562234
4074,owspot,0.536186875
1686,ermictual,0.536511689
2354,hesber,0.536731752
4231,phyteach,0.537266835
4461,rapploud,0.538840135
764,bromi,0.53901632
2284,hahehaw,0.541082223
1984,fraypig,0.542396568
1524,elia,0.542758196
1625,ercheasy,0.542923432
3308,mountav,0.543414668
3218,mirdar,0.543767972
1716,erview,0.544429414
4149,penout,0.545455882
3486,noogi,0.548226542
5031,suganian,0.54852472
362,ashenther,0.548588332
415,atoop,0.549209761
1100,coyot,0.549353697
5127,thanchart,0.549488872
1398,dysopher,0.550942247
3742,omad,0.551462112
2984,logia,0.551957606
908,charill,0.552942915
166,amnash,0.554539191
4391,purdaft,0.554951121
5789,voud,0.556341979
4294,ponkshaw,0.558113697
5871,weareak,0.559061103
5032,sugaty,0.559188784
763,broky,0.559671252
1108,cozet,0.561210544
220,aortision,0.561718295
3854,ordray,0.562683093
1209,datium,0.565293697
20,achaffed,0.565952604
4525,richsit,0.566163642
1770,evalic,0.567043504
3035,lounspouch,0.567589878
5873,weavo,0.567717873
3129,mamp,0.567825549
4572,roomphic,0.568240346
5679,vemult,0.568303346
188,angstia,0.568347049
2177,gonout,0.568599625
773,buffraw,0.568886396
4543,robea,0.56919267
399,atheo,0.56949726
2045,gamph,0.569812759
1713,erums,0.570550139
5228,throus,0.571205008
723,bosonner,0.571972284
3768,ondon,0.572361609
5860,watetuous,0.572764094
2023,furbak,0.573781753
2714,juddercud,0.573909181
4746,shavidor,0.574151695
1120,crulanger,0.574806248
2343,hepsa,0.575609479
1408,eagum,0.575843592
5113,terius,0.575972605
2232,guach,0.576796451
5696,verspoil,0.579483446
2559,iteacher,0.580067297
430,aucheroused,0.580984451
4690,sclouch,0.581284724
2235,guav,0.581463514
5495,ungster,0.582020956
1315,dotlanger,0.582615393
4768,sheriat,0.58312671
5622,vadio,0.583712325
3618,ocuret,0.584361292
4051,ovuous,0.584467152
5509,unther,0.58621793
2896,laysal,0.586347413
4468,raspout,0.586494285
784,buroy,0.586871635
431,auckshaw,0.588740934
914,chasilt,0.588777841
3722,oldre,0.590277757
2503,innocuum,0.590573099
1666,ergus,0.592135601
5221,thriduous,0.59248771
3550,nurstern,0.594003794
4765,sherdaft,0.594074963
2524,irium,0.594870757
998,churloid,0.59580659
1813,fadit,0.595965611
3597,obviaty,0.5972307
4723,shafterd,0.597354577
4261,plaway,0.597409683
1467,edgeloy,0.597611224
14,accorteach,0.598783535
5618,vaccaran,0.599102115
5855,waripped,0.600222983
1291,doilituous,0.600314851
4705,seri,0.600477018
5917,wobnosh,0.602628716
5847,wamny,0.603927437
4316,porulla,0.604130995
5300,tizer,0.605582733
3533,nulluser,0.605808123
3866,organg,0.606581087
2267,gwagger,0.606873616
4980,spodow,0.607226807
4672,saucia,0.607244961
2259,guslin,0.608206459
4084,pacea,0.608307452
2356,hescowl,0.609127345
2233,guad,0.610994664
1930,foblow,0.611535558
2607,jadys,0.61168774
1875,feser,0.611829837
3864,orgadawn,0.612392164
5762,vomnia,0.612400592
5739,vocer,0.612976824
2626,jarga,0.614445538
2024,furbar,0.614448273
3374,narger,0.614451118
651,bivows,0.615383805
5872,weavisual,0.6167673
1114,crium,0.617403588
1532,elmin,0.617408926
5076,tardo,0.617641605
1640,ereager,0.618683662
5709,viath,0.618988284
577,baria,0.619257891
4139,peckshish,0.620184129
5145,themaposh,0.621159934
1535,elped,0.622520279
3023,lortals,0.622605077
4792,shirkys,0.62437724
4383,pulvo,0.624457641
1464,eddenorth,0.625214139
5997,yelsh,0.627082613
3220,mirean,0.627388136
5801,vulb,0.627487366
5222,thriv,0.629143986
3262,mompset,0.62972951
4292,pondia,0.630064007
6056,zebber,0.630327737
5225,throomlet,0.630413905
3970,othenry,0.630431608
821,cargig,0.630710586
5976,yammo,0.632098668
3789,opark,0.632207671
5584,usefers,0.633077762
5062,sybeam,0.633918947
5244,thumsing,0.634305876
5567,urgytooth,0.635863422
1541,elvial,0.635970129
521,aymorpha,0.63597307
4939,sorterloin,0.63642712
1968,forphy,0.636598806
88,agat,0.637425544
481,aviarn,0.637554999
3095,lyard,0.637702724
662,blopyday,0.638021758
3399,necroth,0.638076762
967,chinoids,0.63910203
1164,cythernook,0.640024516
3739,olty,0.640035593
4841,sirloid,0.640509369
4744,sharposh,0.643208479
3547,nurspeach,0.643904039
2625,janth,0.644301697
2245,gultium,0.644407692
1717,erworn,0.64448322
1643,ereoroids,0.645345007
5438,uddish,0.645626097
4686,scarlither,0.646283997
5695,versia,0.646544532
97,agic,0.64677443
3855,ordrius,0.647282231
1911,flerg,0.647528725
824,carmi,0.647979766
5537,urbarbuous,0.649335215
1811,fache,0.651409495
4786,shino,0.651611426
611,benad,0.65263018
3175,mencs,0.653646201
3384,nata,0.654616733
4038,outip,0.655564186
2791,kinctual,0.655645481
5163,thermetha,0.655893338
4652,salmsa,0.656237167
5016,subpeash,0.656480342
4810,shroue,0.657034522
4986,spos,0.658737711
4617,rummerleath,0.659210863
236,appoin,0.659421427
4522,riater,0.659651529
3380,narnidium,0.660457516
3815,orbaser,0.660466364
5330,tortia,0.661989859
3795,oployer,0.662767006
4477,raway,0.66336742
2820,knowmy,0.664109944
5511,upath,0.664264754
4962,sperg,0.664453628
5570,urlia,0.66540833
229,aphtheony,0.666230452
4587,rourd,0.666235358
4313,portiumium,0.667871519
4873,smang,0.668005666
3878,oric,0.668051777
745,boyallot,0.668859398
4183,pessay,0.669402805
4610,ruddenth,0.669879331
5480,uncer,0.670987265
579,barnsurfy,0.672770449
1149,cursp,0.672987791
3082,luria,0.673025818
4580,rorus,0.673134573
2683,jonch,0.674264455
2170,goma,0.675510068
2373,hippoc,0.677097704
2733,juraced,0.677751429
3081,lurbar,0.677826017
4787,shinods,0.678208455
3847,ordeit,0.678351035
4552,roidals,0.678425065
993,churlebs,0.679880313
3194,meuth,0.680948832
1162,cyperch,0.681743253
556,baguous,0.682133667
4627,rurius,0.682532267
1967,forphil,0.682788914
3885,ormidian,0.683365774
4837,singrithy,0.683374581
77,afert,0.683639989
751,boyanfish,0.684757635
2749,kario,0.686105817
3309,mousaloid,0.687835102
755,boylecalf,0.689876479
2341,hepo,0.692712039
3247,mogy,0.692999378
806,caffo,0.693149541
3453,nituarius,0.694212416
4012,ounger,0.694490734
5276,thyroiter,0.695963334
1218,dazzerloin,0.698134586
647,birke,0.698666466
827,cartso,0.698765933
1955,footroy,0.700181989
3265,moodoo,0.700533357
5870,weareach,0.700592338
3060,lubarb,0.700592423
4128,paylo,0.700912893
2174,gonidium,0.701132102
3567,obbish,0.701426053
6030,yoped,0.701678222
4598,royallows,0.702059823
2602,jacat,0.702929896
3525,nukia,0.703151889
1061,conos,0.703545686
3401,negon,0.704093949
154,amadia,0.704645484
2141,glaun,0.70477624
4919,soilisher,0.705388674
4788,shinymed,0.705463365
5001,stagmi,0.705968153
3572,obials,0.706565255
4091,paky,0.708877038
1264,dipmush,0.709504226
4457,rapalms,0.710376669
2329,heavo,0.710803093
4323,poungen,0.71223557
3476,noinuous,0.71226562
277,ardys,0.713471361
3917,ortinual,0.713969984
5743,vodoubt,0.714300156
4884,snarum,0.715158227
599,beanosh,0.715476311
2261,gussium,0.716317915
143,almica,0.71650287
4486,readorm,0.71677684
6064,zery,0.716882771
2976,lobuzzers,0.716945288
1623,erchan,0.718298936
3079,luratomb,0.718983987
2743,juvisual,0.718999591
3833,orchadet,0.719788884
3389,naviador,0.720424555
2216,graffia,0.720447763
4350,preriod,0.720895399
3653,offuous,0.722352043
3202,mieter,0.722702759
1576,ennium,0.724450954
1227,dedever,0.724474761
5979,yardo,0.726771137
1897,fircadia,0.727140045
5482,uncher,0.728122642
758,brap,0.728562708
5302,tocarp,0.72962103
130,allerg,0.730512333
3621,oddich,0.730995382
1574,enneal,0.73144979
3206,mikroom,0.732285201
5733,visionorth,0.732436223
1562,emphing,0.73295527
2010,fulldo,0.735601425
405,athlog,0.737394063
3228,miterjay,0.737961027
2125,gircon,0.738917578
2946,lipbon,0.73928455
1656,ergel,0.739298892
5411,tybitual,0.739809684
5863,wauper,0.740620936
1865,ferbir,0.740989544
598,beamidows,0.741193742
1050,coglase,0.741748189
5099,temlips,0.744100104
1042,clotipia,0.744528799
1172,daffia,0.745384369
983,chumboth,0.746044039
1085,cosse,0.746725374
923,cheaterouch,0.747017828
5353,trarms,0.747599058
3570,obeak,0.748705954
740,bowgush,0.748851118
3036,lounspout,0.749006879
2030,fusto,0.754996969
174,amstian,0.756186381
1833,fashmer,0.756473855
704,boogoo,0.759089395
4955,sparb,0.759275004
3199,midia,0.759660755
1945,folo,0.760070011
3524,nugglaws,0.7601164
1092,covi,0.760222086
2234,guager,0.760807998
1854,fedes,0.761806412
799,cacowl,0.762215765
2942,lilked,0.763649045
5844,wallodder,0.763653142
1893,finki,0.763931829
747,boyalt,0.764311307
1279,doci,0.765096446
5412,tygo,0.765103843
2021,fumflys,0.765638824
4321,poto,0.765649477
2779,ketsip,0.766538435
1876,fethern,0.76676433
4718,shactual,0.76923519
5655,vaterfowl,0.770805324
5462,umboon,0.770883331
261,archardner,0.771680215
656,blogia,0.771871969
6002,yero,0.774932675
285,argennia,0.774943383
3650,offetuous,0.775312567
3052,loyald,0.776041799
3064,luda,0.777232271
4524,ribia,0.778185993
5754,volf,0.778352761
5935,woolook,0.780012244
1375,durersaw,0.780268092
5680,vemy,0.781025614
1135,curbarb,0.782903299
3396,nebs,0.783578336
1837,faterdog,0.783919794
6084,zodown,0.783995218
3719,olabirch,0.784873925
3163,measygob,0.785062415
3008,lookeroid,0.785381599
6081,zodilla,0.785775066
5706,veter,0.78593853
269,arcterm,0.786167171
3102,lymor,0.787312718
864,ceribo,0.788307569
5797,vowsy,0.78942703
4676,saunium,0.790446117
1659,ergemy,0.791179066
5215,threbby,0.791768002
2120,gilia,0.792762018
4306,poria,0.793548422
295,ariat,0.794428127
5668,vazum,0.795362107
718,borso,0.795503586
1228,dedo,0.797684043
4243,pigim,0.798160465
749,boyaner,0.798374895
165,ammoth,0.799344356
874,cesspork,0.800632199
3606,oceasong,0.801643232
2916,lentia,0.803048746
3515,noutish,0.803510224
4826,shuffemat,0.803693597
1067,cookiforn,0.804152875
32,acoit,0.804252887
5459,ulvia,0.804272194
1599,epoth,0.805149539
135,allsithy,0.805253038
2765,kelpay,0.80536757
1215,davyroof,0.805558606
4113,parlien,0.80564352
1423,eaterother,0.806445279
5682,venio,0.80662021
3373,narer,0.808981014
4975,spleda,0.809352363
3306,mounjoy,0.809547017
2744,juvuous,0.809920507
1429,eatwaft,0.810397525
1086,cotlang,0.811876092
4687,scasual,0.812360359
2479,impet,0.813326726
2734,juria,0.81341848
4115,parthe,0.813601326
1970,forthet,0.813623065
4780,shiet,0.814998836
3483,nonspa,0.815635336
714,borndout,0.815905951
4900,sobersea,0.816098457
1200,darbun,0.816250886
328,artber,0.816510775
948,chesput,0.817752953
3405,neld,0.817883839
2977,loccurs,0.819853907
3543,nurber,0.82006213
2759,kedgy,0.821068343
2297,haneath,0.822076136
3061,lucert,0.822695984
235,applosh,0.823168312
1090,counsaw,0.824140079
5170,thespher,0.82643962
5183,thilia,0.826813796
2737,jussy,0.827153949
5806,vulp,0.829138575
280,argarm,0.82915624
2079,gausea,0.82916702
2279,hacor,0.829342106
2374,hithern,0.829661164
4455,rannoys,0.830281217
1554,emming,0.83448212
5247,thurdum,0.834807461
3923,ortsy,0.836135152
5262,thwag,0.836926972
4802,shrithy,0.837099665
1773,everlian,0.837596609
2937,lidor,0.837618665
1071,cookroud,0.839780686
1386,dwello,0.840460193
447,auntsamia,0.84072087
5322,tootraw,0.840882266
3959,ostacoil,0.841536968
5850,wangsy,0.841655204
596,beaflour,0.843794689
3916,orting,0.844036027
3050,lowshadium,0.844897611
1987,frithian,0.845158031
625,biantium,0.84732833
4946,sournash,0.847468304
2719,judgelarch,0.848405939
4683,saymor,0.848659356
5854,warial,0.849726832
4965,spharo,0.849834907
606,beguous,0.850892441
5772,voodom,0.850992946
963,chimium,0.851931736
1199,darbuff,0.852610496
675,bobleach,0.852827349
2258,gushroof,0.85374793
182,aneath,0.853791547
5388,turia,0.854553033
4815,shruch,0.855069861
5886,weroids,0.855549211
800,cactraw,0.855959194
133,allownser,0.857995231
6029,yonnet,0.859316469
1021,cinctual,0.860284895
3256,moistroil,0.8617334
815,caphi,0.862750052
709,boomig,0.862825811
3659,ofty,0.862929726
2499,inium,0.863213438
890,chamouth,0.864579304
443,aundelium,0.865034644
4297,poolanaut,0.865321668
4378,pullia,0.865337783
4135,pecer,0.865340604
943,chervo,0.865690775
944,chervuous,0.867177996
4104,pardi,0.869675084
6063,zeropig,0.869888507
441,aunchy,0.870213372
3267,mooneal,0.870476562
3967,otem,0.870833411
3300,mothernar,0.871408849
1530,ellud,0.871495562
2062,garlosh,0.872275699
216,aortetual,0.872971918
5653,vasney,0.873959763
4554,roider,0.874813346
2215,gownsull,0.875209426
3770,onen,0.875551575
2400,hutuous,0.875724496
3428,netision,0.87761427
4111,paritner,0.877695763
2277,gyronet,0.880660706
3463,noda,0.881847401
5201,thirstual,0.882818247
1301,donutler,0.883152828
5009,stowmy,0.883730145
4604,ruca,0.88425857
2043,gambay,0.88431752
4244,pimmol,0.8844334
3434,nevy,0.888520915
361,asheath,0.890105796
5518,uppitual,0.89042957
1569,enfish,0.891159008
4240,picknath,0.893975195
3178,mentiums,0.895927408
2050,garcus,0.896038848
4116,parthrun,0.896800686
5304,tocs,0.897252583
338,arthrob,0.897582922
2509,inuous,0.898290024
5774,voodood,0.898591744
1371,dumpouser,0.899011115
5251,thustoids,0.89956831
4125,paunchild,0.900155307
4208,pheneath,0.900294981
4205,phasly,0.900900882
5171,thespous,0.903963355
2689,jonzy,0.904570551
1542,elvo,0.905127086
1339,drawnds,0.905680244
5740,vocky,0.905780888
5481,unchaff,0.907041862
2945,linth,0.907175508
3222,misal,0.907848072
1195,darboil,0.907954967
330,arthractia,0.908307918
729,boundow,0.90900186
217,aorti,0.909197166
209,anya,0.909996744
5530,uptuous,0.910363945
2506,inpar,0.910834917
3062,luchanoid,0.911171003
5052,sutuous,0.911478967
3266,moomy,0.911681007
5716,viglia,0.912324064
3259,molsh,0.913823802
893,chandius,0.913839455
5902,whito,0.913865959
5236,thrushal,0.914934705
939,cherpes,0.916721397
715,bornea,0.916854309
2772,keps,0.917726942
3627,oddrius,0.917865838
722,bosolus,0.918533616
3340,mushrewy,0.918818341
5964,wurmoil,0.919570038
4161,perbo,0.919588616
3626,oddrium,0.921492923
3610,ocksaw,0.921793713
3406,nemb,0.922432373
5030,sugalium,0.922464752
3132,manthuous,0.922604574
5918,wodal,0.923372076
5775,voodoom,0.924668747
4472,rato,0.92488266
1926,flyd,0.926285346
4329,poute,0.926704437
3424,nerviews,0.927650975
3236,mobroid,0.928014803
3282,moread,0.928122241
2365,hibia,0.928346691
4763,sherbark,0.929150373
5803,vulian,0.929618012
5350,towzy,0.929854334
2907,lebs,0.931461939
2347,heroit,0.933600691
1680,erlord,0.933768069
828,carusius,0.934503551
218,aorting,0.934562877
1851,febby,0.934908259
1462,edaway,0.935206524
1080,corvessium,0.935451563
164,ammol,0.935918588
2932,lianituous,0.936135593
3026,losslorn,0.93700265
4908,soctious,0.93771708
4527,rickcliss,0.937918363
5887,werper,0.937974423
5538,urbargo,0.93823919
5805,vulmium,0.939030158
2069,gartroyer,0.939473377
2648,jemboy,0.942131033
5719,vilth,0.942254126
1986,frep,0.943490251
1567,encams,0.943811449
4528,ridea,0.944117225
5771,voodochip,0.944456954
